,Unnamed: 0,nconst,Nom,birthYear,deathYear,commeRealisateur,commeActeur
133,133,nm0309607,Nancy Gates,1926,2019,pas_de_film,tt0053729
134,134,nm0015391,Claude Akins,1926,1994,pas_de_film,"tt0053729,tt0062477,tt0066050,tt0069278,tt0069768,tt0092809"
135,135,nm0392945,Skip Homeier,1930,2017,pas_de_film,tt0053729
136,136,nm0048939,Stanley Baker,1928,1976,pas_de_film,"tt0053740,tt0053900,tt0056504,tt0058777,tt0059160,tt0059675,tt0061328,tt0062207,tt0063485,tt0066212,tt0067361,tt0072448,tt0065967"
137,137,nm0910737,Sam Wanamaker,1919,1993,"tt0066900,tt0076716","tt0053740,tt0056556,tt0059749,tt0062473,tt0075406,tt0080556,tt0087482,tt0088758,tt0091828,tt0102729"
138,138,nm0039510,Grégoire Aslan,1908,1982,pas_de_film,"tt0053740,tt0062445,tt0057827,tt0058703,tt0059429"
139,139,nm0754240,Margit Saad,1929,2023,pas_de_film,tt0053740
140,140,nm0000763,Dana Andrews,1909,1992,pas_de_film,"tt0053742,tt0058947,tt0059065,tt0059678,tt0060434,tt0061784"
141,141,nm0281766,Rhonda Fleming,1923,2020,pas_de_film,"tt0053742,tt0081249"
142,142,nm0956544,Efrem Zimbalist Jr.,1918,2014,pas_de_film,"tt0053742,tt0055841,tt0071110"
143,143,nm0449734,John Kerr,1931,2013,pas_de_film,"tt0053742,tt0055304"
144,144,nm0001179,Anita Ekberg,1931,2015,pas_de_film,"tt0053779,tt0055805,tt0057071,tt0060094,tt0069850,tt0078343"
145,145,nm0000733,Anouk Aimée,1932,2024,pas_de_film,"tt0053779,tt0055093,tt0056801,tt0061138,tt0064679,tt0084813,tt9075612,tt0053814,tt0056038,tt0063737,tt0075215,tt0077943,tt0092130,tt0108008,tt0139567,tt0207943,tt0236648,tt0436216"
146,146,nm0299014,Yvonne Furneaux,1926,2024,pas_de_film,"tt0053779,tt0059646,tt0067242,tt0054761,tt0060944"
147,147,nm0000044,Burt Lancaster,1913,1994,tt0071838,"tt0053793,tt0054428,tt0055031,tt0055633,tt0055798,tt0056930,tt0057091,tt0058576,tt0059250,tt0059825,tt0060862,tt0063557,tt0063663,tt0064137,tt0064397,tt0065377,tt0067333,tt0067921,tt0069436,tt0070046,tt0070653,tt0071585,tt0071838,tt0076210,tt0076845,tt0077617,tt0080180,tt0080388,tt0085859,tt0092105"
148,148,nm0001739,Jean Simmons,1929,2010,pas_de_film,"tt0053793,tt0053877,tt0054331,tt0059453,tt0061581,tt0062218,tt0064405,tt0077450"
149,149,nm0447913,Arthur Kennedy,1914,1990,pas_de_film,"tt0053793,tt0055205,tt0055774,tt0060748,tt0062865,tt0071150,tt0071431,tt0075152"
150,150,nm0000059,Laurence Olivier,1907,1989,pas_de_film,"tt0053796,tt0054331,tt0058997,tt0060588,tt0063599,tt0069281,tt0074860,tt0075784,tt0077228,tt0077269,tt0079073,tt0079477,tt0080948,tt0082186,tt0085755,tt0086993"
151,151,nm0207219,Brenda de Banzie,1909,1981,pas_de_film,"tt0053796,tt0055146"
152,152,nm0687506,Joan Plowright,1929,2025,pas_de_film,"tt0053796,tt0075995,tt0089913,tt0092929,tt0099819,tt0101811,tt0106701,tt0111712,tt0115433,tt0120576,tt0120857,tt0269281,tt0274407,tt0305669"
153,153,nm0002072,Mel Ferrer,1917,2008,pas_de_film,"tt0053802,tt0071150,tt0072732,tt0073406,tt0074455,tt0081112,tt0082661,tt0082749,tt0053918"
154,154,nm0883006,Annette Stroyberg,1936,2005,pas_de_film,"tt0053802,tt0217117"
155,155,nm0095245,Alberto Bonucci,1918,1969,pas_de_film,tt0053802
156,156,nm0000056,Paul Newman,1925,2008,"tt0063483,tt0067774,tt0068528,tt0087386,tt0093093","tt0053804,tt0053841,tt0054997,tt0056541,tt0057163,tt0057360,tt0057426,tt0058437,tt0058743,tt0059377,tt0060490,tt0061107,tt0061512,tt0061770,tt0063573,tt0064115,tt0065215,tt0066540,tt0067774,tt0068853,tt0069103,tt0070351,tt0070735,tt0072308,tt0072912,tt0074254,tt0076723,tt0079770,tt0081974,tt0082402,tt0084855,tt0087386,tt0090863,tt0096943,tt0097336,tt0100200,tt0110074,tt0110684,tt0119594,tt0139462,tt0149367,tt0257044,tt0317219,tt0892391"
157,157,nm0001693,Eva Marie Saint,1924,\N,pas_de_film,"tt0053804,tt0055738,tt0057809,tt0059674,tt0060472,tt0060921,tt0065032,tt0091653,tt0317132"
158,158,nm0724732,Ralph Richardson,1902,1983,pas_de_film,"tt0053804,tt0055719,tt0056196,tt0058754,tt0060588,tt0061204,tt0064074,tt0066001,tt0067983,tt0069341,tt0070464,tt0070464,tt0078480,tt0082288,tt0087365"
159,159,nm0492444,Peter Lawford,1923,1984,pas_de_film,"tt0053804,tt0054135,tt0056470,tt0057997,tt0062767,tt0064036"
160,160,nm0001362,Bob Hope,1903,2003,pas_de_film,"tt0053810,tt0054652,tt0056417,tt0056964,tt0060186"
161,161,nm0000840,Lucille Ball,1911,1989,pas_de_film,"tt0053810,tt0056964,tt0063829,tt0071803"
162,162,nm0404046,Ruth Hussey,1911,2005,pas_de_film,tt0053810
163,163,nm0214529,Don DeFore,1913,1993,pas_de_film,tt0053810
164,164,nm0000062,Elvis Presley,1935,1977,pas_de_film,"tt0053825,tt0053848,tt0054692,tt0055623,tt0055992,tt0056023,tt0056138,tt0056585,tt0057083,tt0057191,tt0057227,tt0057227,tt0058534,tt0058725,tt0059224,tt0059563,tt0060429,tt0061015,tt0061489,tt0061489,tt0061595,tt0061610,tt0063231,tt0063634,tt0064155,tt0065125,tt0065537"
165,165,nm0001174,Barbara Eden,\N,\N,pas_de_film,"tt0053825,tt0055608,tt0055988,tt0057812,tt0057897"
166,166,nm0002079,Steve Forrest,1925,2013,pas_de_film,"tt0053825,tt0053902,tt0082766"
167,167,nm0003123,Dolores Del Río,1904,1983,pas_de_film,tt0053825
168,168,nm0001485,Myrna Loy,1905,1993,pas_de_film,"tt0053841,tt0054084"
169,169,nm0000839,Ina Balin,1937,1990,pas_de_film,"tt0053841,tt0054757,tt0058456,tt0064155"
170,170,nm0699120,Juliet Prowse,1936,1996,pas_de_film,"tt0053848,tt0059909"
171,171,nm0412251,Robert Ivers,1934,2003,pas_de_film,tt0053848
172,172,nm0235093,James Douglas,1929,2016,pas_de_film,tt0053848
173,173,nm0000010,James Cagney,1899,1986,pas_de_film,"tt0053849,tt0055256,tt0082970"
174,174,nm0915840,Dennis Weaver,1924,2006,pas_de_film,"tt0053849,tt0060355,tt0061173,tt0066050"
175,175,nm0182626,Ward Costello,1919,2009,pas_de_film,tt0053849
176,176,nm0853299,Vaughn Taylor,1911,1983,pas_de_film,tt0053849
177,177,nm0000026,Cary Grant,1904,1986,pas_de_film,"tt0053877,tt0056575,tt0056923,tt0058092,tt0061170"
178,178,nm0000039,Deborah Kerr,1921,2007,pas_de_film,"tt0053877,tt0054353,tt0055018,tt0055214,tt0057933,tt0058404,tt0059431,tt0061634,tt0064041,tt0064397"
179,179,nm0000053,Robert Mitchum,1917,1997,pas_de_film,"tt0053877,tt0053917,tt0054353,tt0055824,tt0056626,tt0057254,tt0058743,tt0061619,tt0062479,tt0062626,tt0062673,tt0063571,tt0063775,tt0064379,tt0065230,tt0066319,tt0069515,tt0070077,tt0072973,tt0073918,tt0074777,tt0077234,tt0087682,tt0100148,tt0261287"
180,180,nm0000348,Tony Curtis,1925,2010,pas_de_film,"tt0053879,tt0053879,tt0053879,tt0054230,tt0054473,tt0055270,tt0056556,tt0056903,tt0057069,tt0058154,tt0058580,tt0058981,tt0059243,tt0060760,tt0061590,tt0062755,tt0066593,tt0074777,tt0077904,tt0081063,tt0081163,tt0089343"
181,181,nm0001500,Karl Malden,1912,2009,pas_de_film,"tt0053879,tt0055257,tt0055279,tt0055738,tt0055798,tt0056048,tt0057940,tt0057997,tt0059037,tt0060728,tt0060748,tt0061333,tt0061405,tt0061786,tt0063094,tt0065761,tt0066206,tt0067989,tt0079550,tt0093660"
182,182,nm0558663,Kerwin Mathews,1926,2007,pas_de_film,"tt0053882,tt0054805,tt0056112,tt0056219,tt0056350,tt0065451,tt0140834,tt0141673"
183,183,nm0861185,June Thorburn,1931,1967,pas_de_film,tt0053882
184,184,nm0666304,Lee Patterson,1929,2007,pas_de_film,tt0053882
185,185,nm0001559,Audie Murphy,1924,1971,pas_de_film,"tt0053899,tt0054296,tt0054428,tt0055318,tt0056496,tt0057851,tt0057905,tt0058507,tt0058917,tt0060048"
186,186,nm0268012,Felicia Farr,1932,\N,pas_de_film,"tt0053899,tt0058265,tt0067314,tt0069865"
187,187,nm0573640,Stephen McNally,1911,1994,pas_de_film,tt0053899
188,188,nm0585557,Robert Middleton,1911,1977,pas_de_film,"tt0053899,tt0069713"
189,189,nm0186833,John Crawford,1920,2010,pas_de_film,tt0053900
190,190,nm0041602,Maxine Audley,1923,1992,pas_de_film,"tt0053900,tt0054167"
191,191,nm0001374,Jeffrey Hunter,1926,1969,pas_de_film,"tt0053901,tt0054292,tt0055047,tt0062844"
192,192,nm0418148,David Janssen,1931,1980,pas_de_film,"tt0053901,tt0062473,tt0063035,tt0063599,tt0064639"
193,193,nm0198954,Vic Damone,1928,2018,pas_de_film,tt0053901
194,194,nm0654433,Patricia Owens,1925,2000,pas_de_film,tt0053901
195,195,nm0000047,Sophia Loren,1934,\N,pas_de_film,"tt0053902,tt0053957,tt0054086,tt0054749,tt0054847,tt0055805,tt0056957,tt0057171,tt0057171,tt0057171,tt0058085,tt0058335,tt0059377,tt0059549,tt0060121,tt0061433,tt0061523,tt0065782,tt0068909,tt0074292,tt0076085,tt0077272,tt0079153,tt0110907,tt0113228,tt0289668,tt10627584,tt0056208,tt0072359,tt0120158"
196,196,nm0639684,Margaret O'Brien,1937,\N,pas_de_film,tt0053902
197,197,nm0662223,Eleanor Parker,1922,2013,pas_de_film,"tt0053917,tt0055370,tt0059742,tt0060801,tt0064310"
198,198,nm0000577,George Peppard,1928,1994,pas_de_film,"tt0053917,tt0054698,tt0057917,tt0059549,tt0060177,tt0062218,tt0062377,tt0075909,tt0080421,tt0082968"
199,199,nm0001313,George Hamilton,1939,\N,pas_de_film,"tt0053917,tt0054469,tt0055524,tt0056183,tt0056625,tt0057652,tt0059956,tt0063452,tt0067069,tt0079489,tt0083366,tt0083366,tt0118541"
200,200,nm0001637,Vincent Price,1911,1993,pas_de_film,"tt0053925,tt0055152,tt0055304,tt0055304,tt0056552,tt0056552,tt0056552,tt0056606,tt0056943,tt0056993,tt0057128,tt0057128,tt0057449,tt0057608,tt0057608,tt0057608,tt0058333,tt0058700,tt0059124,tt0059821,tt0063285,tt0064695,tt0064747,tt0064949,tt0065597,tt0066740,tt0068503,tt0070791,tt0071790,tt0081178,tt0085693,tt0086981,tt0091149,tt0091671,tt0094315,tt0096875,tt0112389,tt0229371"
201,201,nm0198941,Mark Damon,1933,2024,pas_de_film,"tt0053925,tt0057603,tt0063500,tt0070547,tt0070547"
202,202,nm0265196,Myrna Fahey,1933,1973,pas_de_film,tt0053925
203,203,nm0254041,Harry Ellerbe,1901,1992,pas_de_film,tt0053925
204,204,nm0000075,Spencer Tracy,1900,1967,pas_de_film,"tt0053946,tt0054805,tt0055031,tt0057193,tt0061735"
205,205,nm0545298,Fredric March,1897,1975,pas_de_film,"tt0053946,tt0058576,tt0061770,tt0065360,tt0070212"
206,206,nm0000037,Gene Kelly,1912,1996,"tt0056017,tt0061736,tt0064418,tt0065542,tt0075323","tt0053946,tt0081777"
207,207,nm0948685,Dick York,1928,1992,pas_de_film,tt0053946
208,208,nm0000022,Clark Gable,1901,1960,pas_de_film,"tt0053957,tt0055184"
209,209,nm0001120,Vittorio De Sica,1901,1974,"tt0054749,tt0055805,tt0057171,tt0058335,tt0060200,tt0061037,tt0062502,tt0065777,tt0065782,tt0061139","tt0053957,tt0054442,tt0064471,tt0071233,tt0067516"
210,210,nm0547364,Marietto,1950,\N,pas_de_film,"tt0053957,tt0056130"
211,211,nm0779923,Zachary Scott,1914,1965,pas_de_film,"tt0053967,tt0056110"
212,212,nm0357745,Bernie Hamilton,1928,2008,pas_de_film,tt0053967
213,213,nm0576222,Key Meersman,\N,\N,pas_de_film,tt0053967
214,214,nm0219825,Crahan Denton,1914,1966,pas_de_film,tt0053967
215,215,nm0002075,Peter Finch,1916,1977,pas_de_film,"tt0053994,tt0054403,tt0058142,tt0058500,tt0059183,tt0061648,tt0063219,tt0067805,tt0070337,tt0074958,tt0076594"
216,216,nm0531279,James MacArthur,1937,2010,pas_de_film,"tt0053994,tt0054357,tt0057523,tt0058962"
217,217,nm0491406,John Laurie,1897,1980,pas_de_film,tt0053994
218,218,nm0821041,Robert Stack,1919,2003,pas_de_film,"tt0054016,tt0086508,tt0092106,tt0061000,tt0078440"
219,219,nm0540416,Dorothy Malone,1924,2018,pas_de_film,"tt0054016,tt0055073,tt0056860"
220,220,nm0001695,George Sanders,1906,1972,pas_de_film,"tt0054016,tt0054443,tt0056095,tt0058586"
221,221,nm0639529,Edmond O'Brien,1915,1985,pas_de_film,"tt0054016,tt0060397,tt0065214,tt0062106"
222,222,nm0000054,Marilyn Monroe,1926,1962,pas_de_film,"tt0054022,tt0055184"
223,223,nm0598971,Yves Montand,1921,1991,pas_de_film,"tt0054022,tt0054936,tt0056267,tt0060472,tt0060481,tt0064232,tt0065234,tt0065439,tt0065531,tt0066181,tt0067108,tt0068441,tt0069398,tt0070959,tt0072368,tt0073663,tt0075082,tt0079322,tt0082173,tt0091288,tt0091480,tt0057202,tt0062452,tt0063737,tt0068587,tt0071599,tt0074584,tt0076384,tt0078170,tt0078978,tt0083219,tt0085576,tt0102524,tt0104473"
224,224,nm0891038,Frankie Vaughan,1928,1999,pas_de_film,tt0054022
225,225,nm0371918,Jonathan Haze,1929,2024,pas_de_film,tt0054033
226,226,nm0430604,Jackie Joseph,1933,\N,pas_de_film,tt0054033
227,227,nm0003203,Mel Welles,1924,2005,tt0067321,tt0054033
228,228,nm0588241,Dick Miller,1928,2019,pas_de_film,tt0054033
229,229,nm0865262,Richard Todd,1919,2009,pas_de_film,"tt0054037,tt0054115,tt0065656,tt0068230"
230,230,nm0001321,Richard Harris,1930,2002,pas_de_film,"tt0054037,tt0056264,tt0057578,tt0058003,tt0059263,tt0059418,tt0060164,tt0060491,tt0061439,tt0061447,tt0065593,tt0066049,tt0066090,tt0067388,tt0069951,tt0071706,tt0074292,tt0075132,tt0075147,tt0076504,tt0078492,tt0099566,tt0105695,tt0108135,tt0108596,tt0112749,tt0241527,tt0295297"
231,231,nm0292226,Ronald Fraser,1930,1997,pas_de_film,"tt0054037,tt0061653,tt0063185,tt0072233"
232,232,nm0719692,Michael Rennie,1909,1971,pas_de_film,tt0054038
233,233,nm0001762,Jill St. John,1940,\N,pas_de_film,"tt0054038,tt0055382,tt0057683,tt0059390,tt0062380,tt0066995,tt0069273"
234,234,nm0373314,David Hedison,1927,2019,pas_de_film,tt0054038
235,235,nm0001647,Claude Rains,1889,1967,pas_de_film,tt0054038
236,236,nm0529964,Ignacio López Tarso,1925,2023,pas_de_film,"tt0054042,tt0088322,tt0083567"
237,237,nm0671186,Pina Pellicer,1934,1964,pas_de_film,"tt0054042,tt0055257"
238,238,nm0524468,Enrique Lucero,1917,1989,pas_de_film,"tt0054042,tt0069237"
239,239,nm0736003,Mario Alberto Rodríguez,1919,1990,pas_de_film,tt0054042
240,240,nm0000989,Yul Brynner,1920,1985,pas_de_film,"tt0054047,tt0056556,tt0057225,tt0058238,tt0059470,tt0060897,tt0061594,tt0061594,tt0063775,tt0066745,tt0066745,tt0066900,tt0067345,tt0069251,tt0070909,tt0073835,tt0074342,tt0074559"
241,241,nm0000537,Steve McQueen,1930,1980,pas_de_film,"tt0054047,tt0054989,tt0056062,tt0056676,tt0056676,tt0057115,tt0057263,tt0057517,tt0058930,tt0059037,tt0060748,tt0060934,tt0062765,tt0063688,tt0064886,tt0067334,tt0068638,tt0068786,tt0070511,tt0072308,tt0075993,tt0080031,tt0080907"
242,242,nm0000314,Charles Bronson,1921,2003,pas_de_film,"tt0054047,tt0055152,tt0057115,tt0059674,tt0061089,tt0061578,tt0062639,tt0062713,tt0064116,tt0064598,tt0064791,tt0065555,tt0066593,tt0066907,tt0066970,tt0067770,tt0067773,tt0068341,tt0068931,tt0069833,tt0070736,tt0071402,tt0071866,tt0072735,tt0072737,tt0073092,tt0074553,tt0075263,tt0076594,tt0076804,tt0076915,tt0076915,tt0079488,tt0080465,tt0080485,tt0082247,tt0082250,tt0085121,tt0087222,tt0089003,tt0091575,tt0092585,tt0092857,tt0095626,tt0097670"
243,243,nm0908919,Eli Wallach,1915,2014,pas_de_film,"tt0054047,tt0054295,tt0058371,tt0059399,tt0060196,tt0060522,tt0064146,tt0064860,tt0069883,tt0077613,tt0080139,tt0080907,tt0115580"
244,244,nm0856103,Terry-Thomas,1911,1990,pas_de_film,"tt0054049,tt0054279,tt0058212,tt0066740,tt0070868"
245,245,nm0786780,Athene Seyler,1889,1990,pas_de_film,tt0054049
246,246,nm0415150,Hattie Jacques,1922,1980,pas_de_film,tt0054049
247,247,nm0925794,Billie Whitelaw,1932,2014,pas_de_film,"tt0054049,tt0068669,tt0070444,tt0099951"
248,248,nm0824489,Barbara Steele,1937,\N,pas_de_film,"tt0054067,tt0054067,tt0055304,tt0056315,tt0057522,tt0057993,tt0058307,tt0058307,tt0060049,tt0060097,tt0060097,tt0060109,tt0060109,tt0062833,tt0081515"
249,249,nm0724623,John Richardson,1934,2021,pas_de_film,"tt0054067,tt0054067,tt0059710,tt0060782,tt0069920,tt0071537"
250,250,nm0000013,Doris Day,1922,2019,pas_de_film,"tt0054084,tt0054188,tt0055100,tt0055797,tt0056575,tt0057329,tt0057581,tt0058571,tt0059112,tt0060463,tt0061380,tt0061447,tt0063821"
251,251,nm0001322,Rex Harrison,1908,1990,pas_de_film,"tt0054084,tt0056937,tt0058385,tt0058886,tt0059927,tt0061584,tt0061780"
252,252,nm0001260,John Gavin,1931,2018,pas_de_film,"tt0054084,tt0054215,tt0054653"
253,253,nm0799237,Alastair Sim,1900,1976,pas_de_film,"tt0054086,tt0054279,tt0069198"
254,254,nm0603402,Jeanne Moreau,1928,2017,"tt0074826,tt0077123","tt0054091,tt0054130,tt0055032,tt0056846,tt0058249,tt0059012,tt0059160,tt0059825,tt0059927,tt0059956,tt0060648,tt0061955,tt0066093,tt0074777,tt0074916,tt0084565,tt0101316,tt0120404,tt0417189,tt0052737,tt0057405,tt0057405,tt0059435,tt0059435,tt0068378,tt0068991,tt0072194,tt0074826,tt0080899,tt0084829,tt0091525,tt0091894,tt0103207,tt0103615,tt0105913,tt0107256,tt0139371,tt0145723,tt0154621,tt0261800,tt0871512,tt1180346,tt1472464,tt2006802"
255,255,nm0102419,Pascale de Boysson,1922,2002,pas_de_film,"tt0054091,tt0060954,tt0155685,tt0188388"
256,256,nm0221016,Jean Deschamps,1920,2007,pas_de_film,tt0054091
257,257,nm0000071,James Stewart,1908,1997,pas_de_film,"tt0054095,tt0055558,tt0056085,tt0056217,tt0056255,tt0057556,tt0059094,tt0059183,tt0059711,tt0060884,tt0062708,tt0062975,tt0065542,tt0067109,tt0075213,tt0101329"
258,258,nm0523734,Lisa Lu,1927,\N,pas_de_film,"tt0054095,tt8417168"
259,259,nm0179148,Glenn Corbett,1933,1993,pas_de_film,"tt0054095,tt0054988,tt0056350,tt0059711"
260,260,nm0604702,Harry Morgan,1915,2011,pas_de_film,"tt0054095,tt0060429,tt0061678,tt0065051,tt0066811,tt0067809,tt0069291,tt0077305,tt0092925"
261,261,nm0108523,Pierre Brice,1929,2015,pas_de_film,"tt0054099,tt0056452,tt0057380,tt0057687,tt0058709,tt0058751,tt0059915,tt0059958,tt0061198,tt0063818"
262,262,nm0300014,Scilla Gabel,1938,\N,pas_de_film,"tt0054099,tt0055340"
263,263,nm0007234,Wolfgang Preiss,1910,2002,pas_de_film,"tt0054099,tt0054371,tt0064403,tt0067134,tt0067650"
264,264,nm0140153,Dany Carrel,1932,\N,pas_de_film,"tt0054099,tt0062092,tt0063458,tt0059603,tt0059603,tt0059603,tt0064172,tt0140025,tt0155559,tt0155586,tt0155657,tt0155685,tt0155755,tt0155955,tt0155964,tt0155986,tt0156033"
265,265,nm0926183,Stuart Whitman,1928,2020,pas_de_film,"tt0054102,tt0054343,tt0054757,tt0054892,tt0055146,tt0058525,tt0059675,tt0059797,tt0072829,tt0074083,tt0056126"
266,266,nm0110067,May Britt,1934,\N,pas_de_film,tt0054102
267,267,nm0604711,Henry Morgan,1915,1994,pas_de_film,tt0054102
268,268,nm0000393,Peter Falk,1927,2011,pas_de_film,"tt0054102,tt0056370,tt0060818,tt0062673,tt0064137,tt0065867,tt0065895,tt0072417,tt0074937,tt0077275,tt0077321,tt0079336,tt0081964,tt0097109,tt0100822,tt0107209,tt0114296,tt0281322"
269,269,nm0783288,Elizabeth Sellars,1921,2019,pas_de_film,"tt0054115,tt0062006"
270,270,nm0265693,Adam Faith,1940,2003,pas_de_film,"tt0054115,tt0072201"
271,271,nm0001289,Stewart Granger,1913,1993,pas_de_film,"tt0054127,tt0056504,tt0058561,tt0058709,tt0059958"
272,272,nm0468237,Ernie Kovacs,1919,1962,pas_de_film,"tt0054127,tt0054345"
273,273,nm0003104,Fabian,1943,\N,pas_de_film,"tt0054127,tt0055988,tt0056255,tt0059094,tt0061075"
274,274,nm0926919,Bernhard Wicki,1919,2000,"tt0056197,tt0058724,tt0059470",tt0054130
275,275,nm0002035,Sammy Davis Jr.,1925,1990,pas_de_film,"tt0054135,tt0056470,tt0058529,tt0065054,tt0098442"
276,276,nm0847301,Hideko Takamine,1924,2010,pas_de_film,"tt0054144,tt0058349"
277,277,nm0619938,Tatsuya Nakadai,1932,\N,pas_de_film,"tt0054144,tt0055233,tt0055630,tt0056058,tt0056443,tt0057565,tt0060277,tt0061065,tt0063186,tt0064387,tt0067249,tt0080979,tt0080979,tt0089881,tt0093132,tt0200710,tt3178174"
278,278,nm0605270,Masayuki Mori,1911,1973,pas_de_film,"tt0054144,tt0054460"
279,279,nm0199029,Reiko Dan,1935,2003,pas_de_film,"tt0054144,tt0058888"
280,280,nm0773723,Betty Schneider,1934,\N,pas_de_film,tt0054156
281,281,nm0261161,Giani Esposito,1930,1974,pas_de_film,"tt0054156,tt0126847,tt0141666"
282,282,nm0699549,Françoise Prévost,1929,1997,pas_de_film,"tt0054156,tt0054094,tt0054259,tt0054928,tt0073829,tt0154896,tt0192056,tt0316204"
283,283,nm0188529,Daniel Crohem,1925,2016,pas_de_film,"tt0054156,tt3739446"
284,284,nm0003337,Karlheinz Böhm,1928,2014,pas_de_film,"tt0054167,tt0056700,tt0071458,tt0072976,tt0073424,tt0055935,tt0059266,tt0126847"
285,285,nm0557281,Anna Massey,1937,2011,pas_de_film,"tt0054167,tt0068611"
286,286,nm0790452,Moira Shearer,1926,2006,pas_de_film,tt0054167
287,287,nm0134594,Cantinflas,1911,1993,pas_de_film,tt0054172
288,288,nm0197314,Dan Dailey,1915,1978,pas_de_film,tt0054172
289,289,nm0429250,Shirley Jones,1934,\N,pas_de_film,"tt0054172,tt0055558,tt0056262,tt0056956,tt0057878,tt0064405,tt0065542,tt0141121,tt0456554"
290,290,nm0598823,Carlos Montalbán,1903,1991,pas_de_film,"tt0054172,tt0066808"
291,291,nm0439344,Anna Karina,1940,2019,tt0163379,"tt0054177,tt0055572,tt0056663,tt0057869,tt0058898,tt0059592,tt0060647,tt0060891,tt0062310,tt0063260,tt0070506,tt0074312,tt0053704,tt0056485,tt0058722,tt0059089,tt0065385,tt0067667,tt0074996,tt0086924,tt0090199,tt0095773,tt0122383,tt0138126,tt0139417,tt0163379"
292,292,nm0836977,Michel Subor,1935,2022,pas_de_film,"tt0054177,tt0209933,tt0422491,tt2821088,tt0057656,tt0057657,tt0081405,tt0089867,tt0191062,tt0191396,tt0252493,tt0290841"
293,293,nm0400142,Henri-Jacques Huet,1930,2009,pas_de_film,"tt0054177,tt0064168,tt0141673,tt0145723,tt0309749,tt0318373"
294,294,nm0064722,Paul Beauvais,1930,\N,pas_de_film,tt0054177
295,295,nm0000057,David Niven,1910,1983,pas_de_film,"tt0054188,tt0054953,tt0056800,tt0057413,tt0057878,tt0059377,tt0061452,tt0061634,tt0064146,tt0074968,tt0075807,tt0079117,tt0081439,tt0081470"
296,296,nm0656712,Janis Paige,1922,2024,pas_de_film,"tt0054188,tt0054652,tt0062482"
297,297,nm0001981,Spring Byington,1886,1971,pas_de_film,tt0054188
298,298,nm0001128,Alain Delon,1935,2024,"tt0082935,tt0083625","tt0054189,tt0054248,tt0056736,tt0057091,tt0057344,tt0058123,tt0058232,tt0058692,tt0058692,tt0059540,tt0060637,tt0061080,tt0061376,tt0061568,tt0061568,tt0062229,tt0062639,tt0063013,tt0063715,tt0064169,tt0064816,tt0065486,tt0065531,tt0067770,tt0067900,tt0067943,tt0068226,tt0069013,tt0069120,tt0069243,tt0069967,tt0070133,tt0070653,tt0070827,tt0071241,tt0071557,tt0072448,tt0072448,tt0072996,tt0074916,tt0076154,tt0076410,tt0081658,tt0082935,tt0083625,tt0083734,tt0083734,tt0087818,tt0088315,tt0089776,tt0100274,tt0100274,tt0100274,tt0119247,tt0463872,tt0064509,tt0067014,tt0067237,tt0070588,tt0074153,tt0074333,tt0076065,tt0077184,tt0080038,tt0095710,tt0105243,tt0110744,tt0214238,tt0242632"
299,299,nm0740067,Maurice Ronet,1927,1983,"tt0058722,tt0074186","tt0054189,tt0057058,tt0064323,tt0064816,tt0071412,tt0082054,tt0083113,tt0083611,tt0054838,tt0054941,tt0056361,tt0058722,tt0060630,tt0060944,tt0063526,tt0064324,tt0065515,tt0066089,tt0067516,tt0067652,tt0069220,tt0122445,tt0122445,tt0124545,tt0142623,tt0155657,tt0177824,tt0179492,tt0187682,tt0250077,tt0301257"
300,300,nm0481030,Marie Laforêt,1939,2019,pas_de_film,"tt0054189,tt0087514,tt0054928,tt0055084,tt0055395,tt0056395,tt0056731,tt0057931,tt0057936,tt0059432,tt0089764,tt0093244,tt0093911,tt0188140,tt0263349"
